customer_id,account_balance,credit_limit,monthly_spending,credit_score,account_type,risk_category,years_with_bank,monthly_income,loan_amount,payment_history_score,utilization_ratio,debt_to_income,risk_score,profit_margin
636,249.07,28512.744810016662,3372.87,300,Investment,Medium,3,12177.03,99548.36,0.8258398974392135,0.118,0.681,2.06,67.71
637,10247.16,28472.344626392376,576.59,850,Savings,High,3,12991.64,2256.86,0.8563007036491965,0.02,0.014,0.29,21.78
638,3327.5,30570.895663226285,2813.59,600,Savings,High,7,12388.07,11285.81,0.8440152594759907,0.092,0.076,1.44,59.6
639,430.55,34146.92892409175,3604.74,300,Investment,High,1,8610.23,60946.78,0.6596584400106871,0.106,0.59,3.61,72.53
640,427.26,40444.46098435772,1003.14,700,Credit,Low,11,5027.72,82057.64,0.6261012010796654,0.025,1.36,0.93,20.49
641,1801.41,14221.215286282502,3947.03,800,Savings,Medium,6,12989.29,28524.43,0.9779593999810221,0.278,0.183,0.61,80.74
642,36444.01,41427.42109882304,3002.11,300,Credit,High,3,11453.12,23921.11,0.9616497541349647,0.072,0.174,0.28,96.49
643,2019.52,25414.528430909228,4770.66,300,Credit,Medium,19,14749.9,78697.58,0.7286583049464102,0.188,0.445,5.1,97.43
644,312.71,4775.855677582227,403.63,500,Checking,Low,2,4024.0,5638.19,0.9230969330771868,0.085,0.117,0.65,8.39
645,2061.9,3868.9955329549807,1473.57,800,Investment,Low,18,4933.64,36938.26,0.726161738817148,0.381,0.624,10.43,31.53
646,1980.12,17377.67761610698,3087.46,600,Checking,Low,12,4753.38,50580.92,0.7121945090362551,0.178,0.887,5.12,63.73
647,52.18,39459.95187846191,1623.49,300,Investment,Low,10,12303.02,56034.87,0.5783814737996473,0.041,0.38,1.73,32.52
648,2747.81,35676.36580230487,3629.24,500,Investment,Medium,5,4429.79,72861.52,0.7132030282459865,0.102,1.371,2.93,75.33
649,2108.22,39642.13326894792,3843.23,400,Credit,Low,9,2866.58,35484.57,0.7687084692999036,0.097,1.032,2.24,78.97
650,8470.2,26346.18376563886,692.08,800,Investment,Low,2,14981.29,61268.43,0.5112521637143432,0.026,0.341,1.27,22.31
651,47735.67,22569.75089981904,2666.5,500,Credit,High,2,2322.62,58537.54,0.7220565025877033,0.118,2.0,3.28,101.07
652,16152.78,8225.173808607913,2642.67,500,Credit,Low,6,12858.17,54761.61,0.8906781091976002,0.321,0.355,3.51,69.01
653,1991.55,17081.444926856268,1972.55,850,Investment,High,10,6749.77,64048.33,0.8400230281871349,0.115,0.791,1.84,41.44
654,566.92,22266.948942519888,4678.04,500,Credit,Low,18,12941.0,25944.92,0.8175784944319675,0.21,0.167,3.83,94.13
655,141497.84,5341.421054301244,4172.03,850,Credit,Low,12,9210.07,8464.88,0.9547777142186012,0.781,0.077,3.53,224.94
656,3257.87,11809.985682849352,3546.61,300,Credit,High,4,13721.21,11927.17,0.509016004912615,0.3,0.072,14.73,74.19
657,3043.9,30313.0394091232,3628.77,300,Savings,Low,17,14040.51,22458.24,0.7785237930961171,0.12,0.133,2.66,75.62
658,2875.01,37047.4925977203,2416.24,400,Credit,Medium,15,2118.28,50019.79,0.8936744242048535,0.065,1.968,0.69,51.2
659,4012.33,49919.02805825453,4620.77,700,Savings,Medium,6,2980.36,84044.28,0.7706676913506336,0.093,2.0,2.13,96.43
660,2400.56,46722.553235834326,3534.06,700,Savings,Low,16,5254.66,70129.33,0.6619477762901895,0.076,1.112,2.57,73.08
661,1260.81,32485.694777224384,3699.11,700,Credit,Medium,17,10701.1,78904.06,0.5681252825459889,0.114,0.614,4.92,75.24
662,1312.53,21641.15461140953,4336.12,850,Credit,High,3,13547.54,35097.56,0.9437815359080957,0.2,0.216,1.12,88.03
663,2838.04,32172.6908707034,1515.54,800,Savings,Low,10,7979.25,40465.37,0.7353811961938015,0.047,0.423,1.24,33.15
664,1319.31,39496.929285931365,4073.94,800,Savings,Low,5,9890.65,39368.19,0.9390575984928506,0.103,0.332,0.63,82.8
665,1023.24,6798.473355245978,1137.15,400,Credit,High,14,4450.5,19187.32,0.7929260612165842,0.167,0.359,3.46,23.77
666,3496.95,21085.339595118123,1857.64,800,Credit,High,13,12464.57,6121.67,0.8370960583075004,0.088,0.041,1.43,40.65
667,2033.54,42150.31199614525,1810.93,700,Investment,High,6,14575.27,59091.61,0.902130577189225,0.043,0.338,0.42,38.25
668,28452.45,19807.814644719158,4896.92,700,Savings,Low,12,5491.79,98921.67,0.8295777723000672,0.247,1.501,4.21,126.39
669,55.9,29021.74129013214,4311.38,500,Savings,High,8,8432.74,16682.97,0.6990274203394689,0.149,0.165,4.48,86.28
670,15325.3,29800.698682247712,3565.62,800,Investment,High,5,3119.51,4668.48,0.7568166919643255,0.12,0.125,2.92,86.64
671,19324.48,10039.336403548328,3689.87,300,Savings,Medium,15,9268.78,77953.17,0.9015227623379399,0.368,0.701,3.62,93.12
672,132.94,18749.53664096213,2897.95,300,Checking,Medium,16,8536.18,25258.6,0.6868251481864921,0.155,0.247,4.85,58.09
673,1782.85,17391.053148354677,4746.04,500,Savings,Low,1,3877.67,82964.38,0.6940607283842486,0.273,1.783,8.35,96.7
674,1707.59,2283.638718071175,2582.04,500,Investment,Medium,16,7746.86,70393.67,0.5478450580290006,1.0,0.757,45.22,53.35
675,360.95,2185.396430676407,2026.49,500,Checking,Medium,5,6343.36,94567.35,0.9572922176108738,0.927,1.242,3.96,40.89
676,928.23,41753.155140112896,982.57,300,Credit,High,3,8783.8,40892.72,0.5455181574727208,0.024,0.388,1.09,20.58
677,563.48,14380.469688667808,3973.79,700,Investment,High,15,9613.51,66196.98,0.8241045887242779,0.276,0.574,4.85,80.04
678,41291.24,26385.859545701955,3725.33,500,Investment,Medium,13,2110.44,46485.48,0.7065972394013988,0.141,1.836,4.14,115.8
679,12130.98,15637.55310584988,2044.9,400,Credit,Medium,16,11893.08,63058.87,0.7028096951277212,0.131,0.442,3.89,53.03
680,20077.05,47093.283010651685,320.93,850,Investment,Medium,11,11269.19,44959.89,0.839775918286342,0.007,0.332,0.11,26.5
681,8800.01,13705.541184422913,4227.19,500,Savings,Low,2,6761.72,18863.22,0.5335468663149394,0.308,0.232,14.37,93.34
682,548.08,22053.18382420782,254.81,850,Credit,Low,6,2688.17,50789.74,0.7968528914757174,0.012,1.574,0.24,5.64
683,1357.26,43763.78227374549,3577.76,600,Investment,Low,6,11814.12,52858.42,0.8860158929861774,0.082,0.373,0.93,72.91
684,6210.9,42254.74477279862,4857.23,500,Credit,Medium,14,14417.28,81060.38,0.914106378943297,0.115,0.469,0.99,103.36
685,476.66,10118.969474467589,2300.77,300,Credit,Medium,11,5121.97,73552.07,0.5852651946968876,0.227,1.197,9.41,46.49
686,8686.26,40329.52217998981,1327.87,800,Credit,Low,8,6205.82,66379.16,0.9487095250390869,0.033,0.891,0.17,35.24
687,2078.73,23451.15745015674,3583.38,500,Checking,Low,8,4389.57,11338.71,0.8280730459237211,0.153,0.215,2.63,73.75
688,1698.96,24665.474732182407,4122.22,800,Investment,Medium,1,9500.17,72061.63,0.9409274004103414,0.167,0.632,0.99,84.14
689,8659.74,7540.518648381245,2822.87,600,Checking,High,7,4012.94,50030.52,0.7426403585550991,0.374,1.039,9.63,65.12
690,5804.54,4949.4741740991085,4841.77,400,Investment,Low,6,6630.52,89409.95,0.771016672548601,0.978,1.124,22.39,102.64
691,1734.63,36669.0260417145,448.01,800,Savings,Medium,8,11061.17,91987.09,0.9595191385143356,0.012,0.693,0.05,10.69
692,16966.48,25326.596465409686,2623.02,850,Savings,Medium,19,9281.51,5515.66,0.9499547716773359,0.104,0.05,0.52,69.43
693,588.99,22405.6844281438,3648.58,700,Savings,High,8,7024.01,82064.16,0.7240804366845011,0.163,0.974,4.5,73.56
694,7509.34,36745.90320396744,4340.67,500,Investment,Medium,14,7463.24,3769.74,0.6372063158178409,0.118,0.042,4.28,94.32
695,7256.49,38510.132050564374,1060.43,600,Credit,Medium,18,9307.44,36716.96,0.6965852172821321,0.028,0.329,0.85,28.47
696,1873.72,8786.500215798325,4040.02,600,Credit,Low,16,2076.24,54230.0,0.6938821642648749,0.46,2.0,14.08,82.67
697,4861.97,30901.032324404423,2852.99,800,Checking,Low,9,3020.63,14810.08,0.643433437491397,0.092,0.409,3.28,61.92
698,456.38,7632.350031606591,2103.46,400,Checking,High,15,13456.35,74631.38,0.6342898021664833,0.276,0.462,10.09,42.53
699,11920.81,37817.379215423236,832.23,300,Savings,High,10,3012.43,835.47,0.9305314682398598,0.022,0.023,0.15,28.57
700,2258.93,33190.80265708984,4353.42,500,Checking,Medium,16,11188.45,16859.9,0.5349309603423309,0.131,0.126,6.09,89.33
701,1360.92,47874.11643308944,954.91,600,Investment,Low,4,13960.5,58079.68,0.8388055910497971,0.02,0.347,0.32,20.46
702,14378.85,4378.942801464638,1686.98,400,Investment,High,13,5518.89,71438.76,0.5864100257282261,0.385,1.079,15.92,48.12
703,1036.38,3795.6813364114614,1592.22,700,Checking,High,5,6816.39,91664.31,0.6722529466970316,0.419,1.121,13.73,32.88
704,360.43,14827.166659966808,4382.79,600,Checking,High,7,9395.98,70549.67,0.5307715170674184,0.296,0.626,13.89,88.02
705,288.6,13823.578503059392,3428.97,400,Checking,Medium,9,13462.22,67177.93,0.634986818427731,0.248,0.416,9.05,68.87
706,7398.37,13101.961154527991,4024.07,300,Checking,Low,8,14244.77,39434.11,0.8842105355586211,0.307,0.231,3.55,87.88
707,436.75,45406.474445530795,1402.25,300,Savings,High,16,11614.32,128.44,0.9425076622736293,0.031,0.001,0.18,28.48
708,41447.85,13227.7637926258,3199.4,600,Savings,Low,6,3126.06,12015.93,0.6107635759511836,0.242,0.32,9.42,105.44
709,131.25,14325.536580302918,2944.38,850,Checking,High,16,10699.0,53455.45,0.7317739196294609,0.206,0.416,5.53,59.02
710,37975.05,38210.51485848022,4197.59,600,Investment,High,6,7333.95,67512.99,0.7351620239686032,0.11,0.767,2.91,121.93
711,4090.92,23037.25228007646,4549.22,800,Savings,Low,14,8119.11,41744.83,0.9367876528798671,0.197,0.428,1.25,95.08
712,2578.42,39058.817290803876,258.35,500,Investment,Low,1,2638.93,73067.9,0.8813995264379026,0.007,2.0,0.08,7.75
713,1316.35,4202.941720654877,3435.3,400,Credit,Low,9,4483.81,52186.23,0.7565386091840249,0.817,0.97,19.89,70.02
714,5424.63,24890.98848999583,448.81,600,Investment,Medium,13,12276.68,7417.62,0.8353736002358867,0.018,0.05,0.3,14.4
715,2817.34,2647.066408980849,2834.52,500,Checking,High,19,7901.46,19201.63,0.9236775269546834,1.0,0.203,7.63,59.51
716,15598.86,4070.0069693123714,1580.64,800,Credit,Medium,17,5921.61,83999.82,0.5047694770127724,0.388,1.182,19.21,47.21
717,3538.09,45415.43521387614,1672.53,500,Savings,Low,11,6992.25,72491.27,0.7014450155250243,0.037,0.864,1.1,36.99
718,3734.81,7823.023184762163,1894.2,600,Savings,High,8,13107.19,89476.2,0.9536215836385393,0.242,0.569,1.12,41.62
719,1727.76,27088.61343148564,3182.2,300,Credit,Medium,5,11736.99,11755.72,0.8701565154219757,0.117,0.083,1.52,65.37
720,2736.9,21143.68452743462,1803.44,400,Investment,High,10,5540.1,99022.25,0.7714206871670373,0.085,1.489,1.94,38.81
721,4730.1,18019.82298668329,3716.96,400,Savings,Medium,7,3527.52,20940.67,0.7648222635175668,0.206,0.495,4.84,79.07
722,229.23,45091.83393867635,2141.73,300,Checking,Low,10,5275.98,1177.99,0.6738850488022189,0.047,0.019,1.53,43.06
723,394.54,2069.3464419989855,528.1,850,Credit,Medium,4,13969.83,99742.29,0.7602602668207572,0.255,0.595,6.11,10.96
724,9089.69,33525.69462260386,3962.05,600,Checking,High,9,9560.65,28107.39,0.8276915997317267,0.118,0.245,2.03,88.33
725,3851.81,48206.32727646397,1571.64,400,Credit,High,14,8935.24,66801.95,0.7091815192143965,0.033,0.623,0.96,35.28
726,2262.05,28448.240989630256,2277.28,600,Savings,High,2,9753.12,17668.23,0.857076573196087,0.08,0.151,1.14,47.81
727,3064.53,46904.3006396215,3490.13,800,Investment,High,9,6758.37,58022.85,0.9306161136301929,0.074,0.715,0.51,72.87
728,5020.94,3560.6360850151646,1795.79,600,Credit,Low,1,12492.39,90403.5,0.5773424240924305,0.504,0.603,21.3,40.94
729,1326.58,21520.87263463391,471.61,500,Credit,Medium,10,8802.72,32018.12,0.7257735114087123,0.022,0.303,0.6,10.76
730,927.55,13747.731757140507,1994.82,300,Checking,Low,10,3517.72,67025.4,0.7040100456425405,0.145,1.588,4.29,40.82
731,3998.87,36810.22728405576,4733.35,850,Savings,Low,3,3677.85,18790.36,0.843732402024864,0.129,0.426,2.02,98.67
732,687.07,49083.55743436509,3280.33,600,Checking,Low,6,8979.17,62479.54,0.6249337326289647,0.067,0.58,2.51,66.29
733,5499.32,13569.973059768143,3423.1,850,Savings,High,6,14175.41,33645.04,0.8201254574761381,0.252,0.198,4.53,73.96
734,231.86,33054.55547222965,3234.95,850,Checking,High,2,6008.58,21120.83,0.938744620865744,0.098,0.293,0.6,64.93
735,13956.96,10706.784005227266,1155.16,800,Credit,High,18,13304.04,31318.21,0.7090657998968113,0.108,0.196,3.14,37.06
736,6056.55,28701.182474008885,2208.0,700,Checking,Medium,2,11933.24,17884.11,0.95550784998961,0.077,0.125,0.34,50.22
737,4376.68,23732.691847728474,3804.51,300,Investment,High,12,5221.56,90191.61,0.9965818694667392,0.16,1.439,0.05,80.47
738,13017.33,48628.26115194531,686.59,850,Savings,Medium,5,2472.43,39718.69,0.553046024973976,0.014,1.339,0.63,26.75
739,36250.62,30817.83636212686,1533.69,400,Savings,High,7,3324.01,24527.93,0.6165265939924294,0.05,0.615,1.92,66.92
740,13650.82,18125.81223225412,1526.33,500,Credit,High,16,11470.42,44840.78,0.9751898757410467,0.084,0.326,0.21,44.18
741,188.42,6590.693459508735,2273.69,400,Savings,Low,1,4595.71,32053.62,0.9791638432406934,0.345,0.581,0.72,45.66
742,437.31,8411.094608011794,4905.77,800,Investment,Low,1,6826.52,74441.93,0.5488536376933792,0.583,0.909,26.3,98.55
743,1167.68,12040.52956761052,524.01,800,Checking,Low,17,8522.09,97121.99,0.5074992501885683,0.044,0.95,2.17,11.65
744,3099.94,13297.366405674602,2689.76,400,Credit,Medium,1,11431.09,43803.37,0.5805500116282112,0.202,0.319,8.47,56.9
745,6480.08,42680.186834215754,1060.95,300,Investment,Medium,13,3472.01,86103.34,0.9980063916911242,0.025,2.0,0.0,27.7
746,1003.64,28499.91662584372,4859.25,400,Savings,High,9,7282.76,56586.31,0.5899998083053435,0.171,0.647,7.01,98.19
747,3944.79,26646.154657343955,743.86,600,Savings,Medium,15,8305.95,15723.57,0.7512738033610116,0.028,0.158,0.7,18.82
748,959.99,6623.674721591656,2137.28,400,Investment,High,3,9030.75,69062.27,0.9242088632152555,0.323,0.637,2.45,43.71
749,1191.21,43146.844974122316,3741.85,500,Checking,Medium,14,12638.69,51343.45,0.5102008053441032,0.087,0.339,4.26,76.03
750,361.41,36417.9008572157,3581.86,500,Checking,Medium,11,4231.82,65060.65,0.8022444911292297,0.098,1.281,1.94,72.0
751,746.32,4315.749733100078,2229.1,700,Credit,Medium,12,12501.81,88968.74,0.6385127244348121,0.517,0.593,18.69,45.33
752,392.48,35683.919764258666,1863.32,500,Savings,Low,13,11007.42,44043.46,0.9311674582198658,0.052,0.333,0.36,37.66
753,689.65,27633.372649789657,2108.54,400,Investment,Medium,13,9226.32,90117.76,0.6417305746320396,0.076,0.814,2.72,42.86
754,14479.12,5004.541941592134,1468.53,500,Checking,Low,1,11093.86,75066.9,0.8433778601409545,0.293,0.564,4.59,43.85
755,717.59,23456.731434904166,1185.6,300,Credit,Low,10,7356.23,48860.49,0.8371098162236985,0.051,0.554,0.83,24.43
756,154596.4,24750.118069372304,2518.59,850,Savings,Medium,3,3799.17,60322.21,0.6107467744298201,0.102,1.323,3.97,204.97
757,6247.75,9122.952468000512,1488.96,500,Savings,High,4,10654.95,32558.11,0.5173995999341751,0.163,0.255,7.87,36.03
758,3933.38,47339.20920301383,1579.82,600,Credit,High,16,8820.74,98359.73,0.7046247868926987,0.033,0.929,0.97,35.53
759,822.59,42648.793202552435,3352.43,300,Credit,High,8,10311.87,66735.12,0.6445965759829348,0.079,0.539,2.81,67.87
760,8522.5,33782.094529126305,4848.98,700,Checking,Medium,16,6393.98,4384.69,0.9044888748068542,0.144,0.057,1.38,105.5
761,1257.08,23652.482489029753,3097.46,600,Investment,High,17,13789.27,32662.19,0.9001820942276726,0.131,0.197,1.31,63.21
762,3579.63,21176.511537640916,569.5,400,Savings,Low,19,9635.81,62331.44,0.7285119760963128,0.027,0.539,0.73,14.97
763,138708.07,32897.699890396754,562.8,850,Investment,High,15,3110.23,5633.33,0.8032561126616095,0.017,0.151,0.33,149.96
764,2580.94,27726.16160093837,4766.83,400,Savings,Medium,16,7847.45,2388.42,0.8021297579934625,0.172,0.025,3.4,97.92
765,16712.46,4051.3821882123952,1627.0,850,Savings,High,15,11832.63,45002.42,0.9135790742138117,0.402,0.317,3.47,49.25
766,1038.19,26112.629789746254,641.92,850,Investment,Low,2,12323.75,33269.02,0.7125012070615988,0.025,0.225,0.72,13.88
767,2828.54,40513.77724440913,3075.41,400,Credit,Medium,11,8429.76,43829.86,0.6377233398952545,0.076,0.433,2.75,64.34
768,42455.04,23502.754002250946,3193.51,600,Checking,High,1,13631.72,26269.33,0.6325174590702738,0.136,0.161,5.0,106.33
769,1163.92,3545.872300159152,3312.82,600,Savings,Medium,15,5479.69,16471.77,0.7680961396411021,0.934,0.25,21.66,67.42
770,45191.89,39527.63176981762,1483.53,850,Credit,Medium,19,7337.78,68914.34,0.7245741013661062,0.038,0.783,1.05,74.86
771,8618.17,10866.825324662745,272.53,600,Savings,Medium,4,13681.76,51457.11,0.7200603854924681,0.025,0.313,0.7,14.07
772,1282.16,13672.4209095139,4832.07,850,Checking,High,11,13651.34,20015.42,0.5455686695448536,0.353,0.122,16.04,97.92
773,7697.2,9070.611318182499,1404.29,850,Savings,Medium,5,10914.27,31958.94,0.8593018703450979,0.155,0.244,2.18,35.78
774,12820.9,17180.53817870338,3444.93,300,Checking,High,3,13166.75,59180.79,0.6068683439909554,0.201,0.375,7.9,81.72
775,7575.81,38080.82377874311,3591.82,800,Checking,Low,13,3154.05,7222.93,0.5984768151043607,0.094,0.191,3.77,79.41
776,282.78,26449.90711569293,3128.04,300,Savings,High,10,13244.93,14745.3,0.7063791601386967,0.118,0.093,3.46,62.84
777,1001.54,11039.182433384914,1701.96,400,Savings,Low,11,6168.06,7324.56,0.6138891708089007,0.154,0.099,5.95,35.04
778,2056.42,44013.67382945,1501.26,800,Checking,High,18,4318.31,81231.73,0.7919291336540077,0.034,1.568,0.71,32.08
779,2666.04,44099.51089262493,3068.81,500,Credit,Medium,2,5111.81,75240.92,0.6857316696672358,0.07,1.227,2.2,64.04
780,7562.89,43658.34282725434,4357.26,400,Investment,High,7,7433.59,75331.29,0.724455861296395,0.1,0.844,2.76,94.71
781,3891.51,12701.014357695425,4744.32,700,Checking,Medium,9,5265.5,71632.53,0.7685846608020144,0.374,1.134,8.65,98.78
782,402.21,23110.72786486842,708.35,300,Savings,Low,10,6167.38,66938.54,0.6017677612409025,0.031,0.904,1.23,14.57
783,5272.69,49264.493150902876,943.18,600,Savings,High,18,3754.72,47699.19,0.5778758114327649,0.019,1.059,0.8,24.14
784,7449.32,38828.61133918953,4734.73,300,Credit,Medium,7,5850.3,64227.82,0.9402109514368024,0.122,0.915,0.73,102.14
785,6902.82,2331.203640052431,3735.37,600,Investment,Low,7,9439.69,3836.16,0.7168618514157106,1.0,0.034,28.31,81.61
786,15080.7,4195.024971764111,4438.37,800,Checking,Low,3,7744.1,62146.44,0.7060468048162696,1.0,0.669,29.4,103.85
787,10413.76,23732.637463804305,1172.64,700,Checking,High,12,6507.34,77787.77,0.5178060751364207,0.049,0.996,2.36,33.87
788,5935.88,45551.79008721645,3020.41,800,Investment,Low,7,11703.88,50035.84,0.7489881512936967,0.066,0.356,1.66,66.34
789,2683.16,27396.388099682998,3565.47,700,Checking,Medium,17,13615.63,35751.33,0.7770848608055001,0.13,0.219,2.9,73.99
790,246.8,25392.81289368022,3464.54,300,Investment,Low,1,11838.26,27742.67,0.7794204354773333,0.136,0.195,3.0,69.54
791,5678.41,6168.211297874898,2159.13,600,Savings,Low,5,6316.01,64280.21,0.8535155846614422,0.35,0.848,5.13,48.86
792,4070.54,33182.225131490406,273.9,800,Investment,Medium,16,11677.75,69280.12,0.5887409174955058,0.008,0.494,0.33,9.55
793,4479.95,41283.05486941105,2998.05,700,Checking,Low,15,3975.74,87096.76,0.6261115671153095,0.073,1.826,2.73,64.44
794,439.17,19640.580367870552,1414.89,850,Investment,Low,2,3694.13,34233.41,0.9053652326152064,0.072,0.772,0.68,28.74
795,588.99,39004.980695341044,2361.22,400,Credit,Low,9,6493.15,76977.23,0.973585308421697,0.061,0.988,0.16,47.81
796,14468.5,48259.35604113977,4796.39,400,Savings,Low,7,12500.13,56135.58,0.5679663736836603,0.099,0.374,4.28,110.4
797,2809.23,10984.556497256766,2115.37,800,Savings,Medium,4,5202.53,88283.65,0.7488247772526091,0.193,1.414,4.85,45.12
798,8285.41,26643.151928542324,4231.05,600,Investment,Low,18,2822.29,52781.21,0.6070881263697934,0.159,1.558,6.25,92.91
799,3110.31,15069.759946144202,1104.99,850,Checking,Medium,4,3712.22,51762.98,0.5300365841774912,0.073,1.162,3.43,25.21
800,3117.02,39849.866532658125,3427.81,800,Credit,Low,13,13163.68,57787.71,0.6627516690630677,0.086,0.366,2.9,71.67
801,12178.48,29302.074928176717,4889.63,300,Savings,Low,1,10239.18,74931.54,0.5718438125921064,0.167,0.61,7.15,109.97
802,1374.62,32094.538459964882,689.09,700,Savings,Low,3,5291.62,96469.05,0.8549665367171231,0.021,1.519,0.3,15.16
803,3443.28,40097.793821178806,239.94,300,Checking,Low,16,9218.85,7356.34,0.7668627068357222,0.006,0.066,0.14,8.24
804,1490.08,20402.55316046029,2281.2,400,Checking,Medium,4,8858.54,5343.46,0.5719172354951554,0.112,0.05,4.79,47.11
805,1553.48,45839.41335194512,644.6,700,Credit,Medium,16,10520.67,93755.03,0.5046207942027572,0.014,0.743,0.69,14.45
806,1874.77,27118.414495060857,3792.24,800,Investment,Medium,19,5031.44,52987.56,0.9040785245121064,0.14,0.878,1.34,77.72
807,4159.71,8739.786318932052,4589.83,300,Checking,High,1,13237.24,61490.3,0.5880972030821238,0.525,0.387,21.62,95.96
808,1453.71,35099.05679027132,2283.3,500,Investment,Low,5,6021.79,48242.36,0.803108321110383,0.065,0.668,1.28,47.12
809,19606.85,39869.80617147447,1441.82,600,Credit,Low,19,11023.71,9365.75,0.6684609565383728,0.036,0.071,1.19,48.44
810,779.06,16521.322176308808,2285.14,850,Investment,Medium,11,2209.62,76808.94,0.7927429691575179,0.138,2.0,2.86,46.48
811,2252.27,43001.7835929389,3672.55,850,Savings,High,13,6844.54,74722.46,0.657826813491162,0.085,0.91,2.91,75.7
812,1541.33,45401.019483522556,243.46,600,Investment,Low,5,6572.23,31170.33,0.543469780346127,0.005,0.395,0.23,6.41
813,26120.27,14568.319881512638,3029.38,500,Credit,Medium,4,9065.3,30623.92,0.6114750042788768,0.208,0.282,8.08,86.71
814,4003.13,49192.55216304588,3143.8,400,Credit,Low,4,2945.57,83784.14,0.5940292832395377,0.064,2.0,2.6,66.88
815,14013.37,7894.864874389163,3260.9,700,Credit,Low,4,12271.71,7235.73,0.7140096762198219,0.413,0.049,11.81,79.23
816,321.07,10898.767751722009,1361.71,600,Investment,Medium,4,4831.15,88110.51,0.8291418917130786,0.125,1.52,2.14,27.56
817,4449.63,10027.017122663281,3627.45,500,Savings,Medium,18,10801.49,25666.17,0.6319030374731788,0.362,0.198,13.33,77.0
818,11321.36,44805.49579038565,638.68,800,Checking,Low,18,12441.76,59298.47,0.506034967650309,0.014,0.397,0.69,24.09
819,3372.56,33060.33506392313,1156.5,850,Savings,Low,16,9304.4,93599.42,0.7594686821323784,0.035,0.838,0.84,26.5
820,14738.53,8453.109877891371,4411.86,500,Investment,Medium,9,11631.48,67812.25,0.802879744679486,0.522,0.486,10.29,102.98
821,1372.06,22575.8475000491,3745.87,400,Investment,Low,18,10604.18,41442.98,0.9814352470009049,0.166,0.326,0.31,76.29
822,24686.73,31149.6032284203,265.98,400,Checking,Low,2,6621.89,68953.42,0.7947354015466235,0.009,0.868,0.18,30.01
823,93746.27,5089.740164479781,1392.21,300,Investment,Medium,4,12515.16,34397.96,0.7355862796890709,0.274,0.229,7.24,121.59
824,1729.77,44238.402051959594,1229.15,600,Credit,Low,12,5831.12,27725.84,0.786700812948852,0.028,0.396,0.6,26.31
825,1528.05,40376.573236635224,1499.87,300,Credit,Low,7,9425.77,99668.33,0.9639503149310136,0.037,0.881,0.13,31.53
826,26372.49,25755.13190525527,1388.29,850,Credit,High,15,11690.17,75079.02,0.9141890728008231,0.054,0.535,0.46,54.14
827,31868.02,48389.204147699355,500.13,500,Credit,Medium,7,6926.43,64472.0,0.661489366681904,0.01,0.776,0.34,41.87
828,1360.64,21470.287984479884,2402.91,700,Credit,High,17,5935.98,35528.96,0.6186271818285687,0.112,0.499,4.27,49.42
829,1587.19,49221.405632788395,3717.12,700,Investment,High,16,7971.5,4916.08,0.6313168061830368,0.076,0.051,2.8,75.93
830,1953.39,33728.07994137773,3112.31,400,Checking,High,19,12633.53,3105.69,0.7522105198576066,0.092,0.02,2.28,64.2
831,396.76,32098.892389443132,3429.78,700,Checking,Low,9,14088.98,55418.13,0.8720247256142889,0.107,0.328,1.37,68.99
832,751.46,9131.789869493465,589.52,700,Credit,Low,14,9086.08,76203.27,0.751609603591481,0.065,0.699,1.61,12.54
833,661.02,44214.460156927555,4767.16,850,Investment,High,17,10599.06,53737.92,0.5338981979140562,0.108,0.423,5.03,96.0
834,942.28,21946.99470811014,4224.76,700,Savings,High,5,13742.56,84078.51,0.8617903502199904,0.192,0.51,2.65,85.44
835,2829.83,8949.436883341488,4064.43,500,Savings,High,2,3281.11,3342.65,0.9029850643354769,0.454,0.085,4.4,84.12
836,4235.78,1617.768478812193,4150.32,700,Investment,Low,16,5017.02,36675.21,0.6447489325598599,1.0,0.609,35.53,87.24
837,30508.2,28428.028498280746,4677.01,800,Credit,High,14,11215.7,23707.04,0.8320628696416752,0.165,0.176,2.77,124.05
838,666.79,26842.58148401114,2812.42,700,Checking,High,14,12708.68,44727.3,0.7132959505271967,0.105,0.293,3.01,56.92
839,13049.22,36248.32749608877,1161.35,700,Investment,Medium,1,13141.38,7237.64,0.9445596778637214,0.032,0.046,0.18,36.28
840,2162.49,44622.644597872306,3160.56,300,Savings,Medium,3,7396.39,95413.16,0.92261277908037,0.071,1.075,0.55,65.37
841,2767.79,4890.922647508447,3765.83,500,Savings,Low,7,3161.42,22325.54,0.7627159991548211,0.77,0.588,18.27,78.08
842,8202.79,36843.32802667776,3742.0,400,Savings,Medium,15,7691.16,92230.78,0.8457527729067973,0.102,0.999,1.57,83.04
843,553.31,10183.185260781529,2702.96,300,Credit,Medium,19,4999.55,42589.32,0.9416748505110519,0.265,0.71,1.55,54.61
844,5290.22,43050.675604701035,528.6,600,Savings,Medium,2,5785.55,98552.41,0.7478585050391378,0.012,1.42,0.3,15.86
845,3826.39,41134.11217922115,1981.34,500,Investment,Low,19,12039.48,55405.84,0.6566253702444109,0.048,0.384,1.65,43.45
846,6239.63,27498.893994291673,4619.68,800,Investment,Medium,9,2981.85,93083.29,0.8768330689547906,0.168,2.0,2.07,98.63
847,4599.73,35801.89713254227,3005.35,500,Savings,Low,19,12758.56,534.9,0.6100331273923458,0.084,0.003,3.28,64.71
